Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
NCU17,OUT019,219.21852093023253
FDJ20,OUT046,2142.7435709401716
NCW41,OUT018,2232.8470218487396
FDL52,OUT035,677.1027476190474
FDS39,OUT035,2309.200798
DRJ47,OUT045,2778.5893175257743
FDP13,OUT010,92.67548155339803
DRK39,OUT010,219.21852093023253
FDF28,OUT010,281.4820818181817
FDB09,OUT045,1827.8328454545456
FDM51,OUT046,1682.2122382352943
DRM49,OUT018,798.2176035398229
DRF23,OUT013,2552.005235185187
DRH01,OUT035,2778.5893175257743
FDH12,OUT027,2517.882088484848
FDA28,OUT019,281.4820818181817
FDW37,OUT018,1202.6567333333328
FDF02,OUT046,1573.0706258064515
DRL37,OUT046,677.1027476190474
NCF43,OUT046,2309.200798
FDH08,OUT010,584.757764772727
FDR34,OUT019,584.757764772727
NCK19,OUT049,3391.5912527272735
NCD55,OUT018,507.04640366972495
FDT27,OUT049,3454.0625591549283
FDQ57,OUT045,2649.1102324324324
FDA47,OUT035,2503.5013364485994
DRG15,OUT027,1378.2631852760749
FDE05,OUT018,2232.8470218487396
FDN46,OUT046,1879.2570116129027
FDX27,OUT027,2517.882088484848
FDT51,OUT045,1682.2122382352943
FDU33,OUT013,507.04640366972495
FDJ16,OUT027,1378.2631852760749
FDD20,OUT019,281.4820818181817
FDT36,OUT049,583.8145788617885
DRF15,OUT027,4117.317712631579
FDN52,OUT010,219.21852093023253
FDC22,OUT027,5329.314724444444
FDX15,OUT045,3053.0998777777772
FDT13,OUT013,2893.8398258992797
FDU04,OUT017,2243.669596721312
FDU31,OUT019,584.757764772727
FDW59,OUT027,2517.882088484848
NCO29,OUT046,2286.4132673684203
FDL15,OUT035,2644.477842708333
FDI41,OUT049,2453.7477006993013
FDQ48,OUT049,1682.2122382352943
DRI39,OUT013,796.6402682539683
FDI08,OUT013,4034.300306896551
FDC21,OUT049,1879.2570116129027
FDF58,OUT035,935.0323883040935
FDS08,OUT010,425.93559145299156
FDE47,OUT045,1827.8328454545456
NCP18,OUT019,346.89728372093043
NCR41,OUT013,1682.2122382352943
FDA27,OUT013,4034.300306896551
FDA43,OUT035,3391.5912527272735
FDA49,OUT045,1458.455008053691
NCE55,OUT018,3259.562084905661
DRM49,OUT027,1378.2631852760749
FDF22,OUT027,5329.314724444444
FDQ15,OUT018,1202.6567333333328
NCS54,OUT017,2778.5893175257743
NCY05,OUT013,507.04640366972495
FDR45,OUT046,3945.4325672131163
FDK57,OUT049,2142.7435709401716
FDF41,OUT010,584.757764772727
FDV21,OUT046,2142.7435709401716
FDD51,OUT046,798.2176035398229
FDF33,OUT046,1649.2997859999998
FDA38,OUT046,3643.5197259842535
FDR56,OUT045,3130.004904950496
NCN41,OUT017,1987.2510486486485
FDC60,OUT027,2517.882088484848
FDB47,OUT045,3737.295775182482
DRH01,OUT013,2778.5893175257743
FDW08,OUT046,1461.8437959999997
FDF38,OUT027,1378.2631852760749
FDY32,OUT017,2503.5013364485994
FDG34,OUT049,1461.8437959999997
FDG47,OUT019,584.757764772727
NCF18,OUT035,2939.3484761904765
FDL39,OUT019,425.93559145299156
NCH55,OUT035,2243.669596721312
DRJ35,OUT049,796.6402682539683
FDS44,OUT035,3737.295775182482
DRE01,OUT018,3327.952582926828
FDY39,OUT013,3384.108064242422
FDY32,OUT018,2232.8470218487396
FDR33,OUT027,3242.062071532848
NCP50,OUT049,1202.6567333333328
FDZ47,OUT018,1372.6884907407407
FDU57,OUT049,2503.5013364485994
FDY44,OUT013,2893.8398258992797
DRH59,OUT018,1103.1862133333332
FDB03,OUT027,6280.890879999996
FDY46,OUT045,2939.3484761904765
FDM39,OUT045,2778.5893175257743
FDY36,OUT035,1103.1862133333332
NCM55,OUT035,3384.108064242422
FDJ50,OUT010,165.91858165137623
DRL60,OUT013,2649.1102324324324
NCJ54,OUT049,4340.218358415841
FDX59,OUT017,583.8145788617885
FDI07,OUT013,2893.8398258992797
DRF51,OUT010,92.67548155339803
FDM14,OUT017,1649.2997859999998
FDP21,OUT045,3391.5912527272735
FDE40,OUT035,1103.1862133333332
FDE05,OUT035,2286.4132673684203
FDM13,OUT027,3242.062071532848
FDC34,OUT027,4117.317712631579
NCI55,OUT018,1752.2524400000002
NCE43,OUT018,2232.8470218487396
FDW58,OUT018,1372.6884907407407
FDG60,OUT045,4340.218358415841
FDV31,OUT017,2552.005235185187
FDR47,OUT013,2893.8398258992797
FDM60,OUT019,92.67548155339803
NCF06,OUT018,3327.952582926828
NCN26,OUT027,3242.062071532848
FDQ59,OUT049,1202.6567333333328
FDF09,OUT046,583.8145788617885
NCS06,OUT017,4034.300306896551
FDT44,OUT046,1922.1493817142866
FDI19,OUT017,4340.218358415841
FDT22,OUT017,935.0323883040935
NCF54,OUT027,4117.317712631579
DRG25,OUT045,3391.5912527272735
FDB59,OUT017,2752.970934653465
FDQ37,OUT017,3130.004904950496
FDP56,OUT035,798.2176035398229
FDW44,OUT035,2778.5893175257743
FDJ26,OUT010,584.757764772727
FDU43,OUT018,3327.952582926828
FDW33,OUT045,1573.0706258064515
NCX53,OUT027,3242.062071532848
FDN56,OUT010,346.89728372093043
DRF15,OUT049,2453.7477006993013
FDO33,OUT017,1922.1493817142866
FDZ39,OUT010,219.21852093023253
NCJ19,OUT017,935.0323883040935
FDU01,OUT035,2752.970934653465
FDT12,OUT035,4340.218358415841
NCM18,OUT018,796.6402682539683
FDP19,OUT017,2142.7435709401716
NCR42,OUT049,583.8145788617885
FDN10,OUT046,1922.1493817142866
FDG44,OUT017,935.0323883040935
FDQ10,OUT046,2778.5893175257743
DRH13,OUT049,1573.0706258064515
FDT52,OUT013,3643.5197259842535
FDM56,OUT045,1649.2997859999998
NCO43,OUT010,219.21852093023253
NCV29,OUT035,3259.562084905661
NCF06,OUT013,4034.300306896551
FDO50,OUT035,1284.789766871165
FDT59,OUT013,3945.4325672131163
FDX40,OUT027,1378.2631852760749
FDE50,OUT017,2752.970934653465
FDX51,OUT017,3391.5912527272735
NCD30,OUT018,1372.6884907407407
FDK15,OUT013,1573.0706258064515
FDL12,OUT045,935.0323883040935
FDK46,OUT017,4433.304032653061
DRH49,OUT010,165.91858165137623
FDQ57,OUT046,2649.1102324324324
FDY59,OUT017,1435.9121343750003
FDO09,OUT018,3327.952582926828
NCG30,OUT035,2142.7435709401716
FDM09,OUT017,2286.4132673684203
NCN17,OUT027,2517.882088484848
NCS42,OUT013,1458.455008053691
FDD02,OUT019,281.4820818181817
FDE34,OUT013,3384.108064242422
FDU38,OUT045,3391.5912527272735
FDB33,OUT046,2644.477842708333
NCJ29,OUT017,1284.789766871165
FDZ27,OUT035,798.2176035398229
FDI40,OUT013,1879.2570116129027
FDG22,OUT013,507.04640366972495
FDT51,OUT017,1682.2122382352943
FDF20,OUT018,2893.8398258992797
FDV50,OUT035,2142.7435709401716
FDT02,OUT049,583.8145788617885
DRC49,OUT017,2286.4132673684203
FDF26,OUT049,2286.4132673684203
FDV52,OUT035,2142.7435709401716
FDX59,OUT049,583.8145788617885
FDV25,OUT035,4340.218358415841
FDW23,OUT027,1378.2631852760749
FDE53,OUT018,1372.6884907407407
FDA19,OUT017,1987.2510486486485
FDH22,OUT046,2142.7435709401716
NCO41,OUT013,1682.2122382352943
FDX12,OUT017,3945.4325672131163
FDF17,OUT013,2893.8398258992797
FDS11,OUT045,3643.5197259842535
FDR51,OUT035,2503.5013364485994
FDT49,OUT010,219.21852093023253
FDC56,OUT013,2142.7435709401716
FDR13,OUT027,3242.062071532848
FDQ60,OUT035,2142.7435709401716
FDN38,OUT049,4034.300306896551
NCL29,OUT013,2503.5013364485994
FDO13,OUT027,4117.317712631579
FDE26,OUT018,2232.8470218487396
FDA31,OUT010,425.93559145299156
FDX14,OUT035,1103.1862133333332
FDA34,OUT045,3259.562084905661
FDF26,OUT013,2286.4132673684203
FDE38,OUT045,2286.4132673684203
DRI11,OUT046,1922.1493817142866
FDQ60,OUT027,3242.062071532848
FDL21,OUT027,1378.2631852760749
DRC12,OUT027,5329.314724444444
FDC47,OUT046,3454.0625591549283
FDE57,OUT045,1827.8328454545456
FDT14,OUT045,1827.8328454545456
NCZ53,OUT046,3391.5912527272735
FDE28,OUT018,3327.952582926828
FDR19,OUT035,2644.477842708333
NCF54,OUT019,425.93559145299156
FDZ08,OUT046,1284.789766871165
NCJ05,OUT018,2232.8470218487396
FDF59,OUT046,1987.2510486486485
NCO05,OUT035,1879.2570116129027
FDW24,OUT018,713.858654545455
NCX42,OUT018,2232.8470218487396
NCA53,OUT035,798.2176035398229
FDI45,OUT019,425.93559145299156
FDG46,OUT046,1922.1493817142866
FDM20,OUT010,584.757764772727
FDW11,OUT010,165.91858165137623
FDX08,OUT035,2778.5893175257743
NCK17,OUT035,677.1027476190474
FDK32,OUT018,2232.8470218487396
NCA42,OUT035,2649.1102324324324
DRI01,OUT035,2552.005235185187
NCL55,OUT049,4034.300306896551
DRE25,OUT018,1372.6884907407407
FDD14,OUT017,3384.108064242422
FDB10,OUT046,3454.0625591549283
DRN11,OUT035,2503.5013364485994
FDP38,OUT018,713.858654545455
NCA30,OUT017,2939.3484761904765
FDT15,OUT017,3384.108064242422
NCP55,OUT018,796.6402682539683
FDF12,OUT035,2286.4132673684203
FDM21,OUT018,3327.952582926828
FDX56,OUT035,3737.295775182482
FDF10,OUT017,3053.0998777777772
FDT32,OUT045,2939.3484761904765
FDM51,OUT018,1372.6884907407407
NCR50,OUT018,2232.8470218487396
FDI19,OUT049,4340.218358415841
FDX21,OUT017,1649.2997859999998
FDR31,OUT035,2286.4132673684203
FDY02,OUT013,4034.300306896551
NCA29,OUT045,3259.562084905661
NCX17,OUT046,3454.0625591549283
FDM12,OUT045,2939.3484761904765
FDI53,OUT027,4117.317712631579
NCU30,OUT049,2286.4132673684203
FDC56,OUT027,3242.062071532848
FDK27,OUT018,1752.2524400000002
NCK18,OUT017,2649.1102324324324
FDB52,OUT019,584.757764772727
DRG25,OUT027,5329.314724444444
FDZ13,OUT049,713.858654545455
FDB57,OUT019,584.757764772727
FDR40,OUT046,1435.9121343750003
NCO14,OUT019,92.67548155339803
NCN19,OUT045,2752.970934653465
FDQ28,OUT019,346.89728372093043
FDO13,OUT018,2232.8470218487396
FDK48,OUT013,1435.9121343750003
FDU07,OUT018,2232.8470218487396
FDW20,OUT046,2243.669596721312
FDV12,OUT010,219.21852093023253
FDH24,OUT013,2453.7477006993013
FDV59,OUT049,4340.218358415841
FDK57,OUT045,1827.8328454545456
FDL16,OUT027,1378.2631852760749
NCQ17,OUT046,2503.5013364485994
FDJ15,OUT018,3384.108064242422
FDX24,OUT049,1202.6567333333328
FDT47,OUT046,1682.2122382352943
FDT10,OUT049,796.6402682539683
FDZ37,OUT018,1202.6567333333328
FDW43,OUT027,6280.890879999996
DRN36,OUT017,1573.0706258064515
FDJ14,OUT045,1435.9121343750003
FDA32,OUT013,3945.4325672131163
FDJ38,OUT019,482.69954262295073
FDQ57,OUT017,2649.1102324324324
NCQ41,OUT019,482.69954262295073
FDG56,OUT049,796.6402682539683
DRC13,OUT027,3242.062071532848
FDV55,OUT035,2644.477842708333
FDQ49,OUT045,2453.7477006993013
FDE29,OUT010,165.91858165137623
FDR03,OUT013,3945.4325672131163
FDD45,OUT049,1202.6567333333328
FDN38,OUT010,584.757764772727
FDT56,OUT046,935.0323883040935
FDT48,OUT045,3391.5912527272735
FDU03,OUT049,3384.108064242422
FDC56,OUT010,281.4820818181817
NCO43,OUT027,2517.882088484848
FDQ27,OUT017,1879.2570116129027
FDR03,OUT046,3945.4325672131163
DRH23,OUT010,165.91858165137623
FDG22,OUT045,677.1027476190474
NCJ42,OUT013,1682.2122382352943
FDR24,OUT046,1458.455008053691
FDW60,OUT035,3259.562084905661
FDJ08,OUT013,2893.8398258992797
DRL59,OUT018,713.858654545455
FDG60,OUT010,584.757764772727
FDW27,OUT017,2503.5013364485994
FDX14,OUT018,1202.6567333333328
FDC20,OUT013,796.6402682539683
NCS29,OUT018,3327.952582926828
FDJ56,OUT046,1573.0706258064515
FDB20,OUT019,165.91858165137623
FDL28,OUT027,6280.890879999996
FDW01,OUT018,2232.8470218487396
FDL03,OUT046,3130.004904950496
FDX22,OUT049,3643.5197259842535
FDJ21,OUT035,2644.477842708333
FDR31,OUT045,2286.4132673684203
FDG21,OUT035,3053.0998777777772
FDS22,OUT027,1378.2631852760749
FDK08,OUT035,1879.2570116129027
FDE17,OUT018,2232.8470218487396
NCN30,OUT017,1682.2122382352943
FDT50,OUT046,1879.2570116129027
NCX42,OUT049,2649.1102324324324
FDJ12,OUT035,4340.218358415841
NCA18,OUT027,3242.062071532848
FDP23,OUT019,584.757764772727
FDX12,OUT013,3945.4325672131163
FDN40,OUT018,2232.8470218487396
FDV48,OUT035,1435.9121343750003
NCY54,OUT013,2778.5893175257743
FDL16,OUT010,92.67548155339803
FDR45,OUT018,3327.952582926828
FDJ52,OUT046,2649.1102324324324
DRG01,OUT017,1284.789766871165
FDP52,OUT013,3454.0625591549283
FDU58,OUT017,3391.5912527272735
FDL02,OUT045,1879.2570116129027
FDG28,OUT013,4340.218358415841
FDA19,OUT035,1987.2510486486485
FDW46,OUT027,1378.2631852760749
NCD43,OUT049,1682.2122382352943
DRG39,OUT013,713.858654545455
NCF55,OUT049,583.8145788617885
FDJ07,OUT046,1922.1493817142866
FDE08,OUT046,2644.477842708333
FDP56,OUT019,92.67548155339803
FDT45,OUT045,935.0323883040935
FDF17,OUT018,2893.8398258992797
FDX44,OUT046,1458.455008053691
FDM28,OUT027,5329.314724444444
FDI36,OUT049,3130.004904950496
FDS07,OUT045,1827.8328454545456
FDD36,OUT045,1827.8328454545456
FDW11,OUT046,935.0323883040935
FDN40,OUT049,2286.4132673684203
NCQ18,OUT049,1879.2570116129027
NCQ54,OUT017,3053.0998777777772
NCS42,OUT045,1435.9121343750003
DRH39,OUT010,165.91858165137623
FDC09,OUT027,2517.882088484848
FDT08,OUT010,346.89728372093043
FDC08,OUT035,3737.295775182482
FDT20,OUT017,583.8145788617885
FDS35,OUT035,1103.1862133333332
FDX58,OUT018,3384.108064242422
FDW58,OUT046,1573.0706258064515
DRD27,OUT046,1573.0706258064515
FDH32,OUT019,219.21852093023253
FDS26,OUT035,4433.304032653061
FDQ31,OUT046,1435.9121343750003
FDP11,OUT018,3327.952582926828
FDD58,OUT017,1573.0706258064515
FDM33,OUT045,3737.295775182482
FDZ16,OUT049,3130.004904950496
NCS29,OUT010,584.757764772727
NCM18,OUT019,165.91858165137623
FDP11,OUT049,3454.0625591549283
NCC42,OUT017,2309.200798
DRM23,OUT046,2552.005235185187
NCN55,OUT027,6280.890879999996
FDK46,OUT013,4433.304032653061
FDR01,OUT046,3391.5912527272735
NCA05,OUT045,2453.7477006993013
NCP43,OUT017,2778.5893175257743
FDR12,OUT010,425.93559145299156
FDQ01,OUT013,4034.300306896551
FDM13,OUT046,1987.2510486486485
FDQ19,OUT017,3945.4325672131163
FDK56,OUT019,482.69954262295073
NCX06,OUT010,482.69954262295073
FDO56,OUT027,3242.062071532848
FDU45,OUT045,1827.8328454545456
FDI16,OUT019,165.91858165137623
FDL32,OUT046,1922.1493817142866
FDA07,OUT046,2243.669596721312
FDA14,OUT045,3053.0998777777772
FDV46,OUT027,3242.062071532848
NCO07,OUT035,3643.5197259842535
NCP41,OUT046,1682.2122382352943
FDY60,OUT018,1752.2524400000002
FDN38,OUT017,4034.300306896551
FDO15,OUT046,1103.1862133333332
FDT60,OUT013,2142.7435709401716
FDA55,OUT035,3643.5197259842535
FDE02,OUT010,219.21852093023253
DRJ39,OUT049,4340.218358415841
FDV34,OUT035,1103.1862133333332
FDS20,OUT027,5329.314724444444
FDF02,OUT027,2517.882088484848
FDW40,OUT017,2309.200798
NCB43,OUT046,2939.3484761904765
FDR58,OUT017,1435.9121343750003
DRJ59,OUT035,677.1027476190474
NCD30,OUT017,1461.8437959999997
FDE14,OUT017,1682.2122382352943
FDC28,OUT018,1372.6884907407407
FDU16,OUT018,1202.6567333333328
NCD19,OUT035,935.0323883040935
FDU21,OUT046,583.8145788617885
FDV59,OUT027,5329.314724444444
FDU03,OUT045,3384.108064242422
FDC33,OUT010,584.757764772727
NCR42,OUT035,583.8145788617885
DRH59,OUT035,1103.1862133333332
NCM31,OUT035,2309.200798
FDS50,OUT035,4340.218358415841
FDP39,OUT046,935.0323883040935
FDQ55,OUT013,1922.1493817142866
FDV36,OUT019,281.4820818181817
FDI05,OUT027,2517.882088484848
FDS45,OUT027,2517.882088484848
FDA39,OUT045,677.1027476190474
FDC37,OUT010,281.4820818181817
FDJ60,OUT027,4117.317712631579
DRQ35,OUT046,1987.2510486486485
NCJ06,OUT046,2243.669596721312
NCY42,OUT018,2232.8470218487396
DRM37,OUT049,3130.004904950496
FDR14,OUT045,713.858654545455
FDE51,OUT049,677.1027476190474
FDT33,OUT017,2286.4132673684203
FDR08,OUT013,1922.1493817142866
FDE36,OUT010,425.93559145299156
FDL22,OUT019,219.21852093023253
FDR44,OUT013,2142.7435709401716
FDI56,OUT019,219.21852093023253
FDE47,OUT010,281.4820818181817
FDV27,OUT010,219.21852093023253
FDV10,OUT049,677.1027476190474
FDC40,OUT045,1284.789766871165
NCX41,OUT013,3945.4325672131163
NCQ38,OUT027,2517.882088484848
FDV12,OUT027,2517.882088484848
FDE52,OUT017,1435.9121343750003
FDG20,OUT027,4117.317712631579
FDV16,OUT027,1378.2631852760749
FDI32,OUT017,1922.1493817142866
FDJ32,OUT049,796.6402682539683
FDN39,OUT018,2232.8470218487396
FDY34,OUT017,2649.1102324324324
FDC14,OUT035,677.1027476190474
FDA55,OUT017,3643.5197259842535
FDZ50,OUT010,482.69954262295073
DRG13,OUT049,2644.477842708333
FDP01,OUT013,2453.7477006993013
NCG54,OUT017,3259.562084905661
FDM13,OUT045,1827.8328454545456
NCO18,OUT027,5329.314724444444
NCW41,OUT013,3053.0998777777772
FDM52,OUT027,4117.317712631579
NCF55,OUT035,583.8145788617885
FDT09,OUT046,2243.669596721312
NCM19,OUT035,1461.8437959999997
FDW12,OUT018,2232.8470218487396
FDP15,OUT019,584.757764772727
FDK36,OUT045,713.858654545455
FDZ25,OUT035,2552.005235185187
NCW06,OUT049,3130.004904950496
FDW60,OUT046,3259.562084905661
DRC49,OUT013,2286.4132673684203
NCT17,OUT035,3391.5912527272735
NCN06,OUT018,2232.8470218487396
FDC45,OUT013,3259.562084905661
DRJ47,OUT019,425.93559145299156
NCF06,OUT045,4034.300306896551
FDE21,OUT010,281.4820818181817
DRG27,OUT013,507.04640366972495
FDW40,OUT049,2309.200798
NCO53,OUT046,3384.108064242422
FDE23,OUT049,677.1027476190474
FDQ16,OUT046,1649.2997859999998
FDS26,OUT045,4433.304032653061
FDZ13,OUT010,92.67548155339803
FDS14,OUT049,2286.4132673684203
FDC10,OUT045,1827.8328454545456
FDY16,OUT049,3384.108064242422
FDJ20,OUT035,2142.7435709401716
FDV43,OUT035,677.1027476190474
FDZ32,OUT027,2517.882088484848
FDR23,OUT046,2778.5893175257743
FDN24,OUT035,935.0323883040935
FDE34,OUT027,5329.314724444444
FDU31,OUT013,3643.5197259842535
FDW33,OUT018,1372.6884907407407
FDU26,OUT046,1922.1493817142866
FDE20,OUT027,4117.317712631579
NCW05,OUT035,1879.2570116129027
FDB22,OUT018,2232.8470218487396
FDO56,OUT046,1922.1493817142866
FDA19,OUT027,3242.062071532848
DRI39,OUT045,935.0323883040935
FDH52,OUT018,796.6402682539683
FDZ50,OUT035,3384.108064242422
NCN42,OUT035,2453.7477006993013
FDB53,OUT013,3053.0998777777772
DRG11,OUT017,1461.8437959999997
DRK11,OUT027,4117.317712631579
FDQ60,OUT017,2142.7435709401716
FDT36,OUT017,583.8145788617885
DRG25,OUT018,3384.108064242422
DRJ23,OUT046,2939.3484761904765
FDG05,OUT035,2286.4132673684203
NCK06,OUT018,1752.2524400000002
FDU52,OUT017,2286.4132673684203
FDW07,OUT018,1202.6567333333328
NCM17,OUT045,677.1027476190474
FDA22,OUT045,2286.4132673684203
NCA41,OUT018,2893.8398258992797
FDF38,OUT035,677.1027476190474
FDH52,OUT046,935.0323883040935
FDY58,OUT019,584.757764772727
FDZ16,OUT045,3130.004904950496
NCM18,OUT017,935.0323883040935
FDA22,OUT018,2232.8470218487396
NCJ43,OUT035,2552.005235185187
FDI34,OUT027,6280.890879999996
FDG56,OUT046,935.0323883040935
FDS34,OUT046,1922.1493817142866
DRC01,OUT035,713.858654545455
FDQ04,OUT035,677.1027476190474
FDK04,OUT035,935.0323883040935
FDT51,OUT049,1682.2122382352943
FDV26,OUT017,3130.004904950496
FDS04,OUT049,2309.200798
FDW43,OUT018,3327.952582926828
FDQ28,OUT010,346.89728372093043
NCK06,OUT017,2243.669596721312
FDS23,OUT018,1752.2524400000002
FDZ36,OUT019,482.69954262295073
FDE56,OUT018,796.6402682539683
FDW10,OUT027,4117.317712631579
NCN14,OUT045,3384.108064242422
NCQ18,OUT045,1879.2570116129027
FDW08,OUT017,1649.2997859999998
FDU43,OUT035,4340.218358415841
FDR33,OUT010,281.4820818181817
FDM24,OUT010,346.89728372093043
NCZ05,OUT046,1879.2570116129027
NCV41,OUT035,1922.1493817142866
FDV11,OUT018,2552.005235185187
NCY05,OUT035,583.8145788617885
FDV44,OUT018,2893.8398258992797
FDW32,OUT049,1458.455008053691
NCU18,OUT027,3242.062071532848
NCC43,OUT035,4034.300306896551
FDW19,OUT013,1682.2122382352943
FDN31,OUT035,2939.3484761904765
FDI48,OUT045,713.858654545455
FDS24,OUT017,1284.789766871165
FDF46,OUT049,1922.1493817142866
DRG23,OUT017,2286.4132673684203
FDG14,OUT018,2232.8470218487396
NCY30,OUT049,2778.5893175257743
FDO28,OUT018,1752.2524400000002
DRD24,OUT035,2309.200798
FDI33,OUT049,1202.6567333333328
FDN32,OUT046,2752.970934653465
FDR16,OUT045,3737.295775182482
FDF26,OUT046,2286.4132673684203
NCN29,OUT018,713.858654545455
FDE20,OUT045,2649.1102324324324
FDA46,OUT046,2939.3484761904765
FDU28,OUT045,2939.3484761904765
FDQ48,OUT045,1461.8437959999997
FDV36,OUT013,2243.669596721312
FDR14,OUT018,796.6402682539683
FDP23,OUT017,3945.4325672131163
FDP56,OUT013,713.858654545455
FDK48,OUT010,165.91858165137623
FDR48,OUT046,2503.5013364485994
NCY29,OUT049,796.6402682539683
FDM22,OUT018,796.6402682539683
DRJ01,OUT013,2503.5013364485994
FDZ43,OUT045,4340.218358415841
FDV03,OUT035,2644.477842708333
FDX11,OUT027,5329.314724444444
NCA41,OUT027,5329.314724444444
FDE38,OUT017,2286.4132673684203
FDI27,OUT018,798.2176035398229
FDN32,OUT013,2752.970934653465
NCN43,OUT017,2243.669596721312
FDB47,OUT027,5329.314724444444
FDV03,OUT017,2644.477842708333
NCN30,OUT045,1682.2122382352943
NCV54,OUT010,281.4820818181817
FDV07,OUT013,1461.8437959999997
FDP07,OUT049,3130.004904950496
FDK48,OUT018,1103.1862133333332
FDM15,OUT019,346.89728372093043
FDY19,OUT027,3242.062071532848
FDK46,OUT046,4433.304032653061
FDY11,OUT045,1103.1862133333332
FDH09,OUT046,713.858654545455
FDO08,OUT027,4117.317712631579
FDU14,OUT013,4433.304032653061
FDD22,OUT027,3242.062071532848
FDM27,OUT017,3053.0998777777772
FDL02,OUT027,2517.882088484848
NCA17,OUT035,2453.7477006993013
FDE38,OUT019,425.93559145299156
NCG07,OUT049,2939.3484761904765
DRC27,OUT013,3643.5197259842535
FDA27,OUT035,4034.300306896551
FDW40,OUT045,1827.8328454545456
DRI11,OUT013,1922.1493817142866
FDN50,OUT046,1682.2122382352943
FDR12,OUT046,2778.5893175257743
FDT34,OUT027,2517.882088484848
FDW11,OUT035,935.0323883040935
NCO30,OUT027,5329.314724444444
FDZ34,OUT017,3391.5912527272735
FDU45,OUT017,1922.1493817142866
NCD42,OUT035,583.8145788617885
FDX25,OUT045,3384.108064242422
NCR29,OUT046,935.0323883040935
FDX43,OUT019,425.93559145299156
FDB04,OUT010,219.21852093023253
FDR49,OUT027,1378.2631852760749
FDS39,OUT018,1752.2524400000002
FDW58,OUT045,1573.0706258064515
FDG22,OUT019,92.67548155339803
FDG31,OUT017,935.0323883040935
NCV53,OUT027,6280.890879999996
DRJ37,OUT035,2286.4132673684203
FDV07,OUT035,1461.8437959999997
FDW52,OUT018,2232.8470218487396
FDT15,OUT045,3384.108064242422
FDD02,OUT018,1752.2524400000002
FDM16,OUT035,1103.1862133333332
NCE55,OUT046,2552.005235185187
FDB57,OUT018,3327.952582926828
FDQ04,OUT013,507.04640366972495
FDQ47,OUT019,92.67548155339803
FDY14,OUT019,584.757764772727
DRK37,OUT017,3391.5912527272735
FDO25,OUT017,3737.295775182482
FDL57,OUT046,4034.300306896551
NCK29,OUT018,1752.2524400000002
FDK46,OUT027,6280.890879999996
NCB43,OUT010,482.69954262295073
DRE01,OUT027,6280.890879999996
FDC46,OUT018,3384.108064242422
FDQ23,OUT045,1573.0706258064515
FDX38,OUT049,713.858654545455
FDG60,OUT018,3327.952582926828
FDW55,OUT017,3945.4325672131163
FDP39,OUT013,713.858654545455
FDB20,OUT018,1458.455008053691
FDV21,OUT017,2142.7435709401716
FDZ02,OUT013,1682.2122382352943
FDP19,OUT027,3242.062071532848
FDA38,OUT035,3643.5197259842535
FDH22,OUT045,1827.8328454545456
DRM11,OUT045,4433.304032653061
FDO12,OUT027,5329.314724444444
FDT14,OUT049,2142.7435709401716
FDW34,OUT010,584.757764772727
FDG04,OUT027,5329.314724444444
FDW59,OUT018,1202.6567333333328
FDR33,OUT018,1372.6884907407407
FDP32,OUT013,2142.7435709401716
FDL13,OUT027,6280.890879999996
FDD22,OUT013,1922.1493817142866
FDV40,OUT027,1378.2631852760749
NCD55,OUT046,677.1027476190474
FDQ20,OUT010,92.67548155339803
FDD28,OUT045,935.0323883040935
FDC39,OUT045,3737.295775182482
NCR17,OUT049,1922.1493817142866
DRO35,OUT018,1752.2524400000002
FDF40,OUT049,4034.300306896551
FDR31,OUT018,2232.8470218487396
NCQ41,OUT017,2752.970934653465
FDP38,OUT046,713.858654545455
NCU54,OUT027,5329.314724444444
FDG22,OUT018,507.04640366972495
DRK59,OUT013,3454.0625591549283
FDC37,OUT046,1649.2997859999998
NCO42,OUT013,2453.7477006993013
NCT42,OUT017,2649.1102324324324
FDX27,OUT035,1284.789766871165
FDV40,OUT018,1103.1862133333332
FDT45,OUT027,1378.2631852760749
FDS47,OUT019,219.21852093023253
FDR45,OUT035,3945.4325672131163
FDB03,OUT045,3737.295775182482
FDO49,OUT035,935.0323883040935
FDU60,OUT027,4117.317712631579
FDB26,OUT018,713.858654545455
FDB46,OUT017,3737.295775182482
FDQ37,OUT019,482.69954262295073
FDN03,OUT017,4034.300306896551
NCX30,OUT045,4034.300306896551
FDK32,OUT019,346.89728372093043
DRM47,OUT013,2893.8398258992797
NCO02,OUT046,1103.1862133333332
FDP04,OUT013,1103.1862133333332
NCO43,OUT049,1461.8437959999997
FDD59,OUT013,1435.9121343750003
FDQ10,OUT017,2778.5893175257743
FDW45,OUT035,2644.477842708333
NCK30,OUT049,4034.300306896551
FDU31,OUT018,3327.952582926828
NCQ17,OUT019,346.89728372093043
FDN01,OUT017,2552.005235185187
FDZ19,OUT049,2778.5893175257743
DRG37,OUT017,2644.477842708333
FDE32,OUT045,583.8145788617885
FDO34,OUT049,2644.477842708333
FDM04,OUT019,165.91858165137623
FDZ25,OUT049,2552.005235185187
FDU08,OUT049,1573.0706258064515
NCW30,OUT045,4034.300306896551
NCM18,OUT013,796.6402682539683
FDS22,OUT035,677.1027476190474
NCH18,OUT017,3643.5197259842535
FDC23,OUT013,3259.562084905661
